Model,Method,Pattern,Instance,Correct,Answer
claude_sonnet_4_5_20250929,LogiCue,MTmu,claude_sonnet_4_5_20250929_MTmu_16_0,1,no
claude_sonnet_4_5_20250929,LogiCue,MTmu,claude_sonnet_4_5_20250929_MTmu_17_0,0,yes
claude_sonnet_4_5_20250929,LogiCue,MTmu,claude_sonnet_4_5_20250929_MTmu_18_0,1,no
claude_sonnet_4_5_20250929,LogiCue,MTmu,claude_sonnet_4_5_20250929_MTmu_19_0,1,no
claude_sonnet_4_5_20250929,LogiCue,MTmu,claude_sonnet_4_5_20250929_MTmu_1_0,1,no
claude_sonnet_4_5_20250929,LogiCue,MTmu,claude_sonnet_4_5_20250929_MTmu_20_0,1,no
claude_sonnet_4_5_20250929,LogiCue,MTmu,claude_sonnet_4_5_20250929_MTmu_2_0,1,no
claude_sonnet_4_5_20250929,LogiCue,MTmu,claude_sonnet_4_5_20250929_MTmu_3_0,1,no
claude_sonnet_4_5_20250929,LogiCue,MTmu,claude_sonnet_4_5_20250929_MTmu_4_0,1,no
claude_sonnet_4_5_20250929,LogiCue,MTmu,claude_sonnet_4_5_20250929_MTmu_5_0,1,no
claude_sonnet_4_5_20250929,LogiCue,MTmu,claude_sonnet_4_5_20250929_MTmu_6_0,1,no
claude_sonnet_4_5_20250929,LogiCue,MTmu,claude_sonnet_4_5_20250929_MTmu_7_0,1,no
claude_sonnet_4_5_20250929,LogiCue,MTmu,claude_sonnet_4_5_20250929_MTmu_8_0,1,no
claude_sonnet_4_5_20250929,LogiCue,MTmu,claude_sonnet_4_5_20250929_MTmu_9_0,1,no
deepseek_reasoner,zero-shot,ASd,deepseek_reasoner_ASd_10_0,1,no
deepseek_reasoner,zero-shot,ASd,deepseek_reasoner_ASd_11_0,1,no
deepseek_reasoner,zero-shot,ASd,deepseek_reasoner_ASd_12_0,1,no
deepseek_reasoner,zero-shot,ASd,deepseek_reasoner_ASd_13_0,1,no
deepseek_reasoner,zero-shot,ASd,deepseek_reasoner_ASd_14_0,1,no
deepseek_reasoner,zero-shot,ASd,deepseek_reasoner_ASd_15_0,0,yes
deepseek_reasoner,zero-shot,ASd,deepseek_reasoner_ASd_16_0,1,no
deepseek_reasoner,zero-shot,ASd,deepseek_reasoner_ASd_17_0,1,no
deepseek_reasoner,zero-shot,ASd,deepseek_reasoner_ASd_18_0,1,no
deepseek_reasoner,zero-shot,ASd,deepseek_reasoner_ASd_19_0,0,yes
deepseek_reasoner,zero-shot,ASd,deepseek_reasoner_ASd_1_0,1,no
deepseek_reasoner,zero-shot,ASd,deepseek_reasoner_ASd_20_0,1,no
deepseek_reasoner,zero-shot,ASd,deepseek_reasoner_ASd_2_0,1,no
deepseek_reasoner,zero-shot,ASd,deepseek_reasoner_ASd_3_0,1,no
deepseek_reasoner,zero-shot,ASd,deepseek_reasoner_ASd_4_0,0,yes
deepseek_reasoner,zero-shot,ASd,deepseek_reasoner_ASd_5_0,0,yes
deepseek_reasoner,zero-shot,ASd,deepseek_reasoner_ASd_6_0,1,no
deepseek_reasoner,zero-shot,ASd,deepseek_reasoner_ASd_7_0,0,yes
deepseek_reasoner,zero-shot,ASd,deepseek_reasoner_ASd_8_0,1,no
deepseek_reasoner,zero-shot,ASd,deepseek_reasoner_ASd_9_0,0,yes
deepseek_reasoner,zero-shot,CMP,deepseek_reasoner_CMP_10_0,1,no
deepseek_reasoner,zero-shot,CMP,deepseek_reasoner_CMP_11_0,1,no
deepseek_reasoner,zero-shot,CMP,deepseek_reasoner_CMP_12_0,1,no
deepseek_reasoner,zero-shot,CMP,deepseek_reasoner_CMP_13_0,1,no
deepseek_reasoner,zero-shot,CMP,deepseek_reasoner_CMP_14_0,1,no
deepseek_reasoner,zero-shot,CMP,deepseek_reasoner_CMP_15_0,1,no
deepseek_reasoner,zero-shot,CMP,deepseek_reasoner_CMP_16_0,1,no
deepseek_reasoner,zero-shot,CMP,deepseek_reasoner_CMP_17_0,1,no
deepseek_reasoner,zero-shot,CMP,deepseek_reasoner_CMP_18_0,1,no
deepseek_reasoner,zero-shot,CMP,deepseek_reasoner_CMP_19_0,0,yes
deepseek_reasoner,zero-shot,CMP,deepseek_reasoner_CMP_1_0,1,no
deepseek_reasoner,zero-shot,CMP,deepseek_reasoner_CMP_20_0,1,no
deepseek_reasoner,zero-shot,CMP,deepseek_reasoner_CMP_2_0,1,no
deepseek_reasoner,zero-shot,CMP,deepseek_reasoner_CMP_3_0,1,no
deepseek_reasoner,zero-shot,CMP,deepseek_reasoner_CMP_4_0,0,yes
deepseek_reasoner,zero-shot,CMP,deepseek_reasoner_CMP_5_0,1,no
deepseek_reasoner,zero-shot,CMP,deepseek_reasoner_CMP_6_0,1,no
deepseek_reasoner,zero-shot,CMP,deepseek_reasoner_CMP_7_0,0,yes
deepseek_reasoner,zero-shot,CMP,deepseek_reasoner_CMP_8_0,0,yes
deepseek_reasoner,zero-shot,CMP,deepseek_reasoner_CMP_9_0,1,no
deepseek_reasoner,zero-shot,CT,deepseek_reasoner_CT_10_0,0,yes
deepseek_reasoner,zero-shot,CT,deepseek_reasoner_CT_11_0,0,yes
deepseek_reasoner,zero-shot,CT,deepseek_reasoner_CT_12_0,0,yes
deepseek_reasoner,zero-shot,CT,deepseek_reasoner_CT_13_0,0,yes
deepseek_reasoner,zero-shot,CT,deepseek_reasoner_CT_14_0,0,yes
deepseek_reasoner,zero-shot,CT,deepseek_reasoner_CT_15_0,0,yes
deepseek_reasoner,zero-shot,CT,deepseek_reasoner_CT_16_0,0,yes
deepseek_reasoner,zero-shot,CT,deepseek_reasoner_CT_17_0,0,yes
deepseek_reasoner,zero-shot,CT,deepseek_reasoner_CT_18_0,0,yes
deepseek_reasoner,zero-shot,CT,deepseek_reasoner_CT_19_0,0,yes
deepseek_reasoner,zero-shot,CT,deepseek_reasoner_CT_1_0,0,yes
deepseek_reasoner,zero-shot,CT,deepseek_reasoner_CT_20_0,0,yes
deepseek_reasoner,zero-shot,CT,deepseek_reasoner_CT_2_0,0,yes
deepseek_reasoner,zero-shot,CT,deepseek_reasoner_CT_3_0,0,yes
deepseek_reasoner,zero-shot,CT,deepseek_reasoner_CT_4_0,0,yes
deepseek_reasoner,zero-shot,CT,deepseek_reasoner_CT_5_0,0,yes
deepseek_reasoner,zero-shot,CT,deepseek_reasoner_CT_6_0,0,yes
deepseek_reasoner,zero-shot,CT,deepseek_reasoner_CT_7_0,0,yes
deepseek_reasoner,zero-shot,CT,deepseek_reasoner_CT_8_0,0,yes
deepseek_reasoner,zero-shot,CT,deepseek_reasoner_CT_9_0,0,yes
deepseek_reasoner,zero-shot,DSmi,deepseek_reasoner_DSmi_10_0,1,no
deepseek_reasoner,zero-shot,DSmi,deepseek_reasoner_DSmi_11_0,1,no
deepseek_reasoner,zero-shot,DSmi,deepseek_reasoner_DSmi_12_0,1,no
deepseek_reasoner,zero-shot,DSmi,deepseek_reasoner_DSmi_13_0,0,yes
deepseek_reasoner,zero-shot,DSmi,deepseek_reasoner_DSmi_14_0,1,no
deepseek_reasoner,zero-shot,DSmi,deepseek_reasoner_DSmi_15_0,0,yes
deepseek_reasoner,zero-shot,DSmi,deepseek_reasoner_DSmi_16_0,0,yes
deepseek_reasoner,zero-shot,DSmi,deepseek_reasoner_DSmi_17_0,1,no
deepseek_reasoner,zero-shot,DSmi,deepseek_reasoner_DSmi_18_0,0,yes
deepseek_reasoner,zero-shot,DSmi,deepseek_reasoner_DSmi_19_0,0,yes
deepseek_reasoner,zero-shot,DSmi,deepseek_reasoner_DSmi_1_0,0,yes
deepseek_reasoner,zero-shot,DSmi,deepseek_reasoner_DSmi_20_0,0,yes
deepseek_reasoner,zero-shot,DSmi,deepseek_reasoner_DSmi_2_0,0,yes
deepseek_reasoner,zero-shot,DSmi,deepseek_reasoner_DSmi_3_0,0,yes
deepseek_reasoner,zero-shot,DSmi,deepseek_reasoner_DSmi_4_0,1,no
deepseek_reasoner,zero-shot,DSmi,deepseek_reasoner_DSmi_5_0,1,no
deepseek_reasoner,zero-shot,DSmi,deepseek_reasoner_DSmi_6_0,0,yes
deepseek_reasoner,zero-shot,DSmi,deepseek_reasoner_DSmi_7_0,0,yes
deepseek_reasoner,zero-shot,DSmi,deepseek_reasoner_DSmi_8_0,0,yes
deepseek_reasoner,zero-shot,DSmi,deepseek_reasoner_DSmi_9_0,0,yes
deepseek_reasoner,zero-shot,DSmu,deepseek_reasoner_DSmu_10_0,0,yes
deepseek_reasoner,zero-shot,DSmu,deepseek_reasoner_DSmu_11_0,0,yes
deepseek_reasoner,zero-shot,DSmu,deepseek_reasoner_DSmu_12_0,0,yes
deepseek_reasoner,zero-shot,DSmu,deepseek_reasoner_DSmu_13_0,0,yes
deepseek_reasoner,zero-shot,DSmu,deepseek_reasoner_DSmu_14_0,0,yes
deepseek_reasoner,zero-shot,DSmu,deepseek_reasoner_DSmu_15_0,0,yes
deepseek_reasoner,zero-shot,DSmu,deepseek_reasoner_DSmu_16_0,0,yes
deepseek_reasoner,zero-shot,DSmu,deepseek_reasoner_DSmu_17_0,0,yes
deepseek_reasoner,zero-shot,DSmu,deepseek_reasoner_DSmu_18_0,0,yes
deepseek_reasoner,zero-shot,DSmu,deepseek_reasoner_DSmu_19_0,0,yes
deepseek_reasoner,zero-shot,DSmu,deepseek_reasoner_DSmu_1_0,0,yes
deepseek_reasoner,zero-shot,DSmu,deepseek_reasoner_DSmu_20_0,0,yes
deepseek_reasoner,zero-shot,DSmu,deepseek_reasoner_DSmu_2_0,0,yes
deepseek_reasoner,zero-shot,DSmu,deepseek_reasoner_DSmu_3_0,0,yes
deepseek_reasoner,zero-shot,DSmu,deepseek_reasoner_DSmu_4_0,0,yes
deepseek_reasoner,zero-shot,DSmu,deepseek_reasoner_DSmu_5_0,0,yes
deepseek_reasoner,zero-shot,DSmu,deepseek_reasoner_DSmu_6_0,0,yes
deepseek_reasoner,zero-shot,DSmu,deepseek_reasoner_DSmu_7_0,0,yes
deepseek_reasoner,zero-shot,DSmu,deepseek_reasoner_DSmu_8_0,0,yes
deepseek_reasoner,zero-shot,DSmu,deepseek_reasoner_DSmu_9_0,0,yes
deepseek_reasoner,zero-shot,MTmi,deepseek_reasoner_MTmi_10_0,0,yes
deepseek_reasoner,zero-shot,MTmi,deepseek_reasoner_MTmi_11_0,0,yes
deepseek_reasoner,zero-shot,MTmi,deepseek_reasoner_MTmi_12_0,1,no
deepseek_reasoner,zero-shot,MTmi,deepseek_reasoner_MTmi_13_0,1,no
deepseek_reasoner,zero-shot,MTmi,deepseek_reasoner_MTmi_14_0,1,no
deepseek_reasoner,zero-shot,MTmi,deepseek_reasoner_MTmi_15_0,1,no
deepseek_reasoner,zero-shot,MTmi,deepseek_reasoner_MTmi_16_0,1,no
deepseek_reasoner,zero-shot,MTmi,deepseek_reasoner_MTmi_17_0,1,no
deepseek_reasoner,zero-shot,MTmi,deepseek_reasoner_MTmi_18_0,1,no
deepseek_reasoner,zero-shot,MTmi,deepseek_reasoner_MTmi_19_0,1,no
deepseek_reasoner,zero-shot,MTmi,deepseek_reasoner_MTmi_1_0,1,no
deepseek_reasoner,zero-shot,MTmi,deepseek_reasoner_MTmi_20_0,1,no
deepseek_reasoner,zero-shot,MTmi,deepseek_reasoner_MTmi_2_0,1,no
deepseek_reasoner,zero-shot,MTmi,deepseek_reasoner_MTmi_3_0,0,yes
deepseek_reasoner,zero-shot,MTmi,deepseek_reasoner_MTmi_4_0,0,yes
deepseek_reasoner,zero-shot,MTmi,deepseek_reasoner_MTmi_5_0,0,yes
deepseek_reasoner,zero-shot,MTmi,deepseek_reasoner_MTmi_6_0,1,no
deepseek_reasoner,zero-shot,MTmi,deepseek_reasoner_MTmi_7_0,1,no
deepseek_reasoner,zero-shot,MTmi,deepseek_reasoner_MTmi_8_0,1,no
deepseek_reasoner,zero-shot,MTmi,deepseek_reasoner_MTmi_9_0,0,yes
deepseek_reasoner,zero-shot,MTmu,deepseek_reasoner_MTmu_10_0,0,yes
deepseek_reasoner,zero-shot,MTmu,deepseek_reasoner_MTmu_11_0,0,yes
deepseek_reasoner,zero-shot,MTmu,deepseek_reasoner_MTmu_12_0,0,yes
deepseek_reasoner,zero-shot,MTmu,deepseek_reasoner_MTmu_13_0,0,yes
deepseek_reasoner,zero-shot,MTmu,deepseek_reasoner_MTmu_14_0,0,yes
deepseek_reasoner,zero-shot,MTmu,deepseek_reasoner_MTmu_15_0,0,yes
deepseek_reasoner,zero-shot,MTmu,deepseek_reasoner_MTmu_16_0,0,yes
deepseek_reasoner,zero-shot,MTmu,deepseek_reasoner_MTmu_17_0,0,yes
deepseek_reasoner,zero-shot,MTmu,deepseek_reasoner_MTmu_18_0,0,yes
deepseek_reasoner,zero-shot,MTmu,deepseek_reasoner_MTmu_19_0,0,yes
deepseek_reasoner,zero-shot,MTmu,deepseek_reasoner_MTmu_1_0,0,yes
deepseek_reasoner,zero-shot,MTmu,deepseek_reasoner_MTmu_20_0,0,yes
deepseek_reasoner,zero-shot,MTmu,deepseek_reasoner_MTmu_2_0,0,yes
deepseek_reasoner,zero-shot,MTmu,deepseek_reasoner_MTmu_3_0,0,yes
deepseek_reasoner,zero-shot,MTmu,deepseek_reasoner_MTmu_4_0,0,yes
deepseek_reasoner,zero-shot,MTmu,deepseek_reasoner_MTmu_5_0,0,yes
deepseek_reasoner,zero-shot,MTmu,deepseek_reasoner_MTmu_6_0,0,yes
deepseek_reasoner,zero-shot,MTmu,deepseek_reasoner_MTmu_7_0,0,yes
deepseek_reasoner,zero-shot,MTmu,deepseek_reasoner_MTmu_8_0,0,yes
deepseek_reasoner,zero-shot,MTmu,deepseek_reasoner_MTmu_9_0,0,yes
deepseek_reasoner,chain-of-thought,ASd,deepseek_reasoner_ASd_10_0,1,no
deepseek_reasoner,chain-of-thought,ASd,deepseek_reasoner_ASd_11_0,1,no
deepseek_reasoner,chain-of-thought,ASd,deepseek_reasoner_ASd_12_0,0,yes
deepseek_reasoner,chain-of-thought,ASd,deepseek_reasoner_ASd_13_0,0,yes
deepseek_reasoner,chain-of-thought,ASd,deepseek_reasoner_ASd_14_0,1,no
deepseek_reasoner,chain-of-thought,ASd,deepseek_reasoner_ASd_15_0,0,yes
deepseek_reasoner,chain-of-thought,ASd,deepseek_reasoner_ASd_16_0,0,yes
deepseek_reasoner,chain-of-thought,ASd,deepseek_reasoner_ASd_17_0,0,yes
deepseek_reasoner,chain-of-thought,ASd,deepseek_reasoner_ASd_18_0,1,no
deepseek_reasoner,chain-of-thought,ASd,deepseek_reasoner_ASd_19_0,1,no
deepseek_reasoner,chain-of-thought,ASd,deepseek_reasoner_ASd_1_0,1,no
deepseek_reasoner,chain-of-thought,ASd,deepseek_reasoner_ASd_20_0,0,yes
deepseek_reasoner,chain-of-thought,ASd,deepseek_reasoner_ASd_2_0,1,no
deepseek_reasoner,chain-of-thought,ASd,deepseek_reasoner_ASd_3_0,1,no
deepseek_reasoner,chain-of-thought,ASd,deepseek_reasoner_ASd_4_0,0,yes
deepseek_reasoner,chain-of-thought,ASd,deepseek_reasoner_ASd_5_0,0,yes
deepseek_reasoner,chain-of-thought,ASd,deepseek_reasoner_ASd_6_0,1,no
deepseek_reasoner,chain-of-thought,ASd,deepseek_reasoner_ASd_7_0,0,yes
deepseek_reasoner,chain-of-thought,ASd,deepseek_reasoner_ASd_8_0,0,yes
deepseek_reasoner,chain-of-thought,ASd,deepseek_reasoner_ASd_9_0,1,no
deepseek_reasoner,chain-of-thought,CMP,deepseek_reasoner_CMP_10_0,0,yes
deepseek_reasoner,chain-of-thought,CMP,deepseek_reasoner_CMP_11_0,1,no
deepseek_reasoner,chain-of-thought,CMP,deepseek_reasoner_CMP_12_0,1,no
deepseek_reasoner,chain-of-thought,CMP,deepseek_reasoner_CMP_13_0,1,no
deepseek_reasoner,chain-of-thought,CMP,deepseek_reasoner_CMP_14_0,1,no
deepseek_reasoner,chain-of-thought,CMP,deepseek_reasoner_CMP_15_0,1,no
deepseek_reasoner,chain-of-thought,CMP,deepseek_reasoner_CMP_16_0,1,no
deepseek_reasoner,chain-of-thought,CMP,deepseek_reasoner_CMP_17_0,1,no
deepseek_reasoner,chain-of-thought,CMP,deepseek_reasoner_CMP_18_0,1,no
deepseek_reasoner,chain-of-thought,CMP,deepseek_reasoner_CMP_19_0,0,yes
deepseek_reasoner,chain-of-thought,CMP,deepseek_reasoner_CMP_1_0,1,no
deepseek_reasoner,chain-of-thought,CMP,deepseek_reasoner_CMP_20_0,1,no
deepseek_reasoner,chain-of-thought,CMP,deepseek_reasoner_CMP_2_0,1,no
deepseek_reasoner,chain-of-thought,CMP,deepseek_reasoner_CMP_3_0,1,no
deepseek_reasoner,chain-of-thought,CMP,deepseek_reasoner_CMP_4_0,1,no
deepseek_reasoner,chain-of-thought,CMP,deepseek_reasoner_CMP_5_0,1,no
deepseek_reasoner,chain-of-thought,CMP,deepseek_reasoner_CMP_6_0,0,yes
deepseek_reasoner,chain-of-thought,CMP,deepseek_reasoner_CMP_7_0,1,no
deepseek_reasoner,chain-of-thought,CMP,deepseek_reasoner_CMP_8_0,0,yes
deepseek_reasoner,chain-of-thought,CMP,deepseek_reasoner_CMP_9_0,1,no
deepseek_reasoner,chain-of-thought,CT,deepseek_reasoner_CT_10_0,0,yes
deepseek_reasoner,chain-of-thought,CT,deepseek_reasoner_CT_11_0,0,yes
deepseek_reasoner,chain-of-thought,CT,deepseek_reasoner_CT_12_0,0,yes
deepseek_reasoner,chain-of-thought,CT,deepseek_reasoner_CT_13_0,0,yes
deepseek_reasoner,chain-of-thought,CT,deepseek_reasoner_CT_14_0,0,yes
deepseek_reasoner,chain-of-thought,CT,deepseek_reasoner_CT_15_0,0,yes
deepseek_reasoner,chain-of-thought,CT,deepseek_reasoner_CT_16_0,0,yes
deepseek_reasoner,chain-of-thought,CT,deepseek_reasoner_CT_17_0,0,yes
deepseek_reasoner,chain-of-thought,CT,deepseek_reasoner_CT_18_0,0,yes
deepseek_reasoner,chain-of-thought,CT,deepseek_reasoner_CT_19_0,0,yes
deepseek_reasoner,chain-of-thought,CT,deepseek_reasoner_CT_1_0,0,yes
deepseek_reasoner,chain-of-thought,CT,deepseek_reasoner_CT_20_0,0,yes
deepseek_reasoner,chain-of-thought,CT,deepseek_reasoner_CT_2_0,0,yes
deepseek_reasoner,chain-of-thought,CT,deepseek_reasoner_CT_3_0,0,yes
deepseek_reasoner,chain-of-thought,CT,deepseek_reasoner_CT_4_0,0,yes
deepseek_reasoner,chain-of-thought,CT,deepseek_reasoner_CT_5_0,0,yes
deepseek_reasoner,chain-of-thought,CT,deepseek_reasoner_CT_6_0,0,yes
deepseek_reasoner,chain-of-thought,CT,deepseek_reasoner_CT_7_0,0,yes
deepseek_reasoner,chain-of-thought,CT,deepseek_reasoner_CT_8_0,0,yes
deepseek_reasoner,chain-of-thought,CT,deepseek_reasoner_CT_9_0,0,yes
deepseek_reasoner,chain-of-thought,DSmi,deepseek_reasoner_DSmi_10_0,0,yes
deepseek_reasoner,chain-of-thought,DSmi,deepseek_reasoner_DSmi_11_0,0,yes
deepseek_reasoner,chain-of-thought,DSmi,deepseek_reasoner_DSmi_12_0,0,yes
deepseek_reasoner,chain-of-thought,DSmi,deepseek_reasoner_DSmi_13_0,0,yes
deepseek_reasoner,chain-of-thought,DSmi,deepseek_reasoner_DSmi_14_0,0,yes
deepseek_reasoner,chain-of-thought,DSmi,deepseek_reasoner_DSmi_15_0,0,yes
deepseek_reasoner,chain-of-thought,DSmi,deepseek_reasoner_DSmi_16_0,0,yes
deepseek_reasoner,chain-of-thought,DSmi,deepseek_reasoner_DSmi_17_0,0,yes
deepseek_reasoner,chain-of-thought,DSmi,deepseek_reasoner_DSmi_18_0,0,yes
deepseek_reasoner,chain-of-thought,DSmi,deepseek_reasoner_DSmi_19_0,0,yes
deepseek_reasoner,chain-of-thought,DSmi,deepseek_reasoner_DSmi_1_0,0,yes
deepseek_reasoner,chain-of-thought,DSmi,deepseek_reasoner_DSmi_20_0,0,yes
deepseek_reasoner,chain-of-thought,DSmi,deepseek_reasoner_DSmi_2_0,0,yes
deepseek_reasoner,chain-of-thought,DSmi,deepseek_reasoner_DSmi_3_0,0,yes
deepseek_reasoner,chain-of-thought,DSmi,deepseek_reasoner_DSmi_4_0,0,yes
deepseek_reasoner,chain-of-thought,DSmi,deepseek_reasoner_DSmi_5_0,0,yes
deepseek_reasoner,chain-of-thought,DSmi,deepseek_reasoner_DSmi_6_0,0,yes
deepseek_reasoner,chain-of-thought,DSmi,deepseek_reasoner_DSmi_7_0,1,no
deepseek_reasoner,chain-of-thought,DSmi,deepseek_reasoner_DSmi_8_0,1,no
deepseek_reasoner,chain-of-thought,DSmi,deepseek_reasoner_DSmi_9_0,0,yes
deepseek_reasoner,chain-of-thought,DSmu,deepseek_reasoner_DSmu_10_0,0,yes
deepseek_reasoner,chain-of-thought,DSmu,deepseek_reasoner_DSmu_11_0,0,yes
deepseek_reasoner,chain-of-thought,DSmu,deepseek_reasoner_DSmu_12_0,0,yes
deepseek_reasoner,chain-of-thought,DSmu,deepseek_reasoner_DSmu_13_0,0,yes
deepseek_reasoner,chain-of-thought,DSmu,deepseek_reasoner_DSmu_14_0,0,yes
deepseek_reasoner,chain-of-thought,DSmu,deepseek_reasoner_DSmu_15_0,0,yes
deepseek_reasoner,chain-of-thought,DSmu,deepseek_reasoner_DSmu_16_0,0,yes
deepseek_reasoner,chain-of-thought,DSmu,deepseek_reasoner_DSmu_17_0,0,yes
deepseek_reasoner,chain-of-thought,DSmu,deepseek_reasoner_DSmu_18_0,0,yes
deepseek_reasoner,chain-of-thought,DSmu,deepseek_reasoner_DSmu_19_0,0,yes
deepseek_reasoner,chain-of-thought,DSmu,deepseek_reasoner_DSmu_1_0,0,yes
deepseek_reasoner,chain-of-thought,DSmu,deepseek_reasoner_DSmu_20_0,0,yes
deepseek_reasoner,chain-of-thought,DSmu,deepseek_reasoner_DSmu_2_0,0,yes
deepseek_reasoner,chain-of-thought,DSmu,deepseek_reasoner_DSmu_3_0,0,yes
deepseek_reasoner,chain-of-thought,DSmu,deepseek_reasoner_DSmu_4_0,0,yes
deepseek_reasoner,chain-of-thought,DSmu,deepseek_reasoner_DSmu_5_0,0,yes
deepseek_reasoner,chain-of-thought,DSmu,deepseek_reasoner_DSmu_6_0,0,yes
deepseek_reasoner,chain-of-thought,DSmu,deepseek_reasoner_DSmu_7_0,0,yes
deepseek_reasoner,chain-of-thought,DSmu,deepseek_reasoner_DSmu_8_0,0,yes
deepseek_reasoner,chain-of-thought,DSmu,deepseek_reasoner_DSmu_9_0,0,yes
deepseek_reasoner,chain-of-thought,MTmi,deepseek_reasoner_MTmi_10_0,0,yes
deepseek_reasoner,chain-of-thought,MTmi,deepseek_reasoner_MTmi_11_0,0,yes
deepseek_reasoner,chain-of-thought,MTmi,deepseek_reasoner_MTmi_12_0,1,no
deepseek_reasoner,chain-of-thought,MTmi,deepseek_reasoner_MTmi_13_0,0,yes
deepseek_reasoner,chain-of-thought,MTmi,deepseek_reasoner_MTmi_14_0,1,no
deepseek_reasoner,chain-of-thought,MTmi,deepseek_reasoner_MTmi_15_0,0,yes
deepseek_reasoner,chain-of-thought,MTmi,deepseek_reasoner_MTmi_16_0,1,no
deepseek_reasoner,chain-of-thought,MTmi,deepseek_reasoner_MTmi_17_0,0,yes
deepseek_reasoner,chain-of-thought,MTmi,deepseek_reasoner_MTmi_18_0,1,no
deepseek_reasoner,chain-of-thought,MTmi,deepseek_reasoner_MTmi_19_0,1,no
deepseek_reasoner,chain-of-thought,MTmi,deepseek_reasoner_MTmi_1_0,1,no
deepseek_reasoner,chain-of-thought,MTmi,deepseek_reasoner_MTmi_20_0,1,no
deepseek_reasoner,chain-of-thought,MTmi,deepseek_reasoner_MTmi_2_0,0,yes
deepseek_reasoner,chain-of-thought,MTmi,deepseek_reasoner_MTmi_3_0,0,yes
deepseek_reasoner,chain-of-thought,MTmi,deepseek_reasoner_MTmi_4_0,0,yes
deepseek_reasoner,chain-of-thought,MTmi,deepseek_reasoner_MTmi_5_0,1,no
deepseek_reasoner,chain-of-thought,MTmi,deepseek_reasoner_MTmi_6_0,0,yes
deepseek_reasoner,chain-of-thought,MTmi,deepseek_reasoner_MTmi_7_0,1,no
deepseek_reasoner,chain-of-thought,MTmi,deepseek_reasoner_MTmi_8_0,1,no
deepseek_reasoner,chain-of-thought,MTmi,deepseek_reasoner_MTmi_9_0,0,yes
deepseek_reasoner,chain-of-thought,MTmu,deepseek_reasoner_MTmu_10_0,0,yes
deepseek_reasoner,chain-of-thought,MTmu,deepseek_reasoner_MTmu_11_0,0,yes
deepseek_reasoner,chain-of-thought,MTmu,deepseek_reasoner_MTmu_12_0,0,yes
deepseek_reasoner,chain-of-thought,MTmu,deepseek_reasoner_MTmu_13_0,0,yes
deepseek_reasoner,chain-of-thought,MTmu,deepseek_reasoner_MTmu_14_0,0,yes
deepseek_reasoner,chain-of-thought,MTmu,deepseek_reasoner_MTmu_15_0,0,yes
deepseek_reasoner,chain-of-thought,MTmu,deepseek_reasoner_MTmu_16_0,0,yes
deepseek_reasoner,chain-of-thought,MTmu,deepseek_reasoner_MTmu_17_0,0,yes
deepseek_reasoner,chain-of-thought,MTmu,deepseek_reasoner_MTmu_18_0,0,yes
deepseek_reasoner,chain-of-thought,MTmu,deepseek_reasoner_MTmu_19_0,0,yes
deepseek_reasoner,chain-of-thought,MTmu,deepseek_reasoner_MTmu_1_0,0,yes
deepseek_reasoner,chain-of-thought,MTmu,deepseek_reasoner_MTmu_20_0,0,yes
deepseek_reasoner,chain-of-thought,MTmu,deepseek_reasoner_MTmu_2_0,0,yes
deepseek_reasoner,chain-of-thought,MTmu,deepseek_reasoner_MTmu_3_0,0,yes
deepseek_reasoner,chain-of-thought,MTmu,deepseek_reasoner_MTmu_4_0,0,yes
deepseek_reasoner,chain-of-thought,MTmu,deepseek_reasoner_MTmu_5_0,0,yes
deepseek_reasoner,chain-of-thought,MTmu,deepseek_reasoner_MTmu_6_0,0,yes
deepseek_reasoner,chain-of-thought,MTmu,deepseek_reasoner_MTmu_7_0,0,yes
deepseek_reasoner,chain-of-thought,MTmu,deepseek_reasoner_MTmu_8_0,0,yes
deepseek_reasoner,chain-of-thought,MTmu,deepseek_reasoner_MTmu_9_0,0,yes
deepseek_reasoner,LogiCue,ASd,deepseek_reasoner_ASd_10_0,1,no
deepseek_reasoner,LogiCue,ASd,deepseek_reasoner_ASd_11_0,1,no
deepseek_reasoner,LogiCue,ASd,deepseek_reasoner_ASd_12_0,1,no
deepseek_reasoner,LogiCue,ASd,deepseek_reasoner_ASd_13_0,1,no
deepseek_reasoner,LogiCue,ASd,deepseek_reasoner_ASd_14_0,1,no
deepseek_reasoner,LogiCue,ASd,deepseek_reasoner_ASd_15_0,1,no
deepseek_reasoner,LogiCue,ASd,deepseek_reasoner_ASd_16_0,1,no
deepseek_reasoner,LogiCue,ASd,deepseek_reasoner_ASd_17_0,1,no
deepseek_reasoner,LogiCue,ASd,deepseek_reasoner_ASd_18_0,1,no
deepseek_reasoner,LogiCue,ASd,deepseek_reasoner_ASd_19_0,1,no
deepseek_reasoner,LogiCue,ASd,deepseek_reasoner_ASd_1_0,1,no
deepseek_reasoner,LogiCue,ASd,deepseek_reasoner_ASd_20_0,1,no
deepseek_reasoner,LogiCue,ASd,deepseek_reasoner_ASd_2_0,1,no
deepseek_reasoner,LogiCue,ASd,deepseek_reasoner_ASd_3_0,1,no
deepseek_reasoner,LogiCue,ASd,deepseek_reasoner_ASd_4_0,1,no
deepseek_reasoner,LogiCue,ASd,deepseek_reasoner_ASd_5_0,1,no
deepseek_reasoner,LogiCue,ASd,deepseek_reasoner_ASd_6_0,1,no
